# TimeStamp(s) Latency-avg(ms) Stdev
9070 15.996 6.871
9080 14.918 6.545
9090 15.12 6.778
9100 15.004 6.897
9110 14.868 7.248
9120 15.885 6.334
9130 16.585 5.652
9140 16.892 5.633
9150 16.831 5.48
9160 16.339 5.257
9170 17.045 5.504
9180 16.574 5.659
9190 16.243 7.376
9200 15.677 5.943
9210 15.326 7.155
9220 15.219 5.813
9230 15.371 5.538
9240 15.722 6.151
9250 15.546 6.217
9260 15.645 6.175
9270 15.563 6.585
9280 15.59 6.591
9290 15.685 6.272
9300 15.68 6.297
9310 14.928 5.679
9320 14.851 5.863
9330 15.435 6.221
9340 15.342 6.279
9350 15.477 6.103
9360 15.933 5.753
9370 16.295 5.657
9380 15.537 6.617
9390 15.303 6.795
9400 15.234 6.74
9410 15.251 6.601
9420 15.564 5.857
9430 15.19 6.018
9440 16.24 6.21
9450 16.02 6.286
9460 16.588 6.359
9470 16.684 6.631
9480 16.439 6.633
9490 15.557 6.207
9500 15.879 6.259
9510 15.631 6.186
9520 15.407 6.412
9530 15.147 6.287
9540 16.127 6.968
9550 15.964 6.39
9560 15.628 5.787
9570 15.703 6.11
9580 15.677 5.842
9590 15.587 5.957
9600 15.771 6.036
9610 15.454 5.826
9620 14.874 5.742
9630 15.317 6.545
9640 15.818 5.562
9650 15.319 6.253
9660 15.008 6.714
9670 14.81 6.346
9680 15.065 6.387
9690 15.1 6.317
9700 14.985 6.464
9710 15.026 6.995
9720 14.131 7.072
9730 14.788 6.25
9740 15.818 6.585
9750 15.523 6.88
9760 15.642 7.067
9770 14.777 6.796
9780 14.655 7.123
9790 14.655 6.664
9800 14.548 5.593
9810 15.134 5.891
9820 14.268 6.678
9830 15.208 6.791
9840 15.021 6.549
9850 15.285 7.562
9860 14.719 6.297
9870 14.502 6.034
9880 14.598 6.679
9890 14.132 6.563
9900 13.982 6.794
9910 14.155 6.285
9920 13.804 6.563
9930 15.212 6.686
9940 14.495 6.444
9950 14.996 6.474
9960 15.166 6.06
9970 14.523 6.298
9980 14.888 7.732
9990 14.588 6.037
10000 14.614 5.948
10010 14.865 5.525
10020 14.217 6.595
10030 14.745 6.824
10040 14.749 7.054
10050 14.702 6.67
10060 14.676 6.968
10070 14.14 6.615
10080 14.526 6.835
10090 15.049 5.724
10100 14.572 6.849
10110 14.256 6.486
10120 14.76 6.405
10130 15.178 6.681
10140 15.421 6.52
10150 15.469 5.836
10160 15.525 6.442
10170 14.65 6.53
10180 14.361 6.545
10190 15.172 6.403
10200 15.418 5.598
10210 14.033 6.528
10220 14.074 9.561
10230 13.617 7.007
10240 14.137 6.413
10250 14.846 6.196
10260 14.86 6.078
10270 14.792 6.347
10280 14.668 6.208
10290 13.62 6.716
10300 13.546 6.969
10310 13.442 6.346
10320 14.283 6.423
10330 14.675 6.601
10340 14.534 7.866
10350 13.949 6.503
10360 14.386 6.2
10370 14.135 6.384
10380 13.972 6.475
10390 14.307 5.65
10400 13.827 6.174
10410 13.716 6.844
10420 14.546 6.694
10430 14.63 6.804
10440 14.912 6.166
10450 14.501 6.684
10460 14.158 6.779
10470 14.198 6.893
10480 14.141 6.826
10490 13.634 6.87
10500 13.887 6.632
10510 14.285 6.8
10520 14.873 5.892
10530 15.194 6.24
10540 15.187 6.041
10550 15.216 6.432
10560 15.071 5.822
10570 14.622 5.98
10580 14.666 7.004
10590 14.407 6.639
10600 14.282 6.546
10610 14.139 6.749
10620 14.618 6.557
10630 14.485 6.578
10640 14.578 8.494
10650 13.059 7.045
10660 13.989 6.061
