"407753","8","-130","-18","-92","-7","2021-05-28 04:05:25"
"407754","8","-129","-17","-92","-6","2021-05-28 04:05:27"
"407755","8","-130","-18","-92","-7","2021-05-28 04:05:29"
"407756","8","-130","-18","-92","-7","2021-05-28 04:05:31"
"407757","8","-130","-18","-92","-7","2021-05-28 04:05:33"
"407758","8","-131","-19","-92","-7","2021-05-28 04:05:35"
"407759","8","-130","-18","-92","-7","2021-05-28 04:05:37"
"407760","8","-130","-18","-92","-7","2021-05-28 04:05:39"
"407761","8","-130","-18","-92","-7","2021-05-28 04:05:41"
"407762","8","-130","-18","-92","-7","2021-05-28 04:05:43"
"407763","8","-130","-18","-92","-7","2021-05-28 04:05:45"
"407764","8","-130","-18","-92","-7","2021-05-28 04:05:47"
"407765","8","-130","-18","-92","-7","2021-05-28 04:05:49"
"407766","8","-130","-18","-92","-7","2021-05-28 04:05:51"
"407767","8","-130","-18","-92","-8","2021-05-28 04:05:53"
"407768","8","-131","-19","-92","-7","2021-05-28 04:05:55"
"407769","8","-130","-18","-92","-7","2021-05-28 04:05:57"
"407770","8","-130","-18","-92","-7","2021-05-28 04:05:58"
"407771","8","-131","-19","-92","-7","2021-05-28 04:06:00"
"407772","8","-131","-19","-92","-7","2021-05-28 04:06:02"
"407773","8","-130","-18","-92","-7","2021-05-28 04:06:04"
"407774","8","-130","-18","-92","-6","2021-05-28 04:06:06"
"407775","8","-129","-17","-92","-6","2021-05-28 04:06:08"
"407776","8","-129","-17","-92","-6","2021-05-28 04:06:10"
"407777","8","-129","-17","-92","-6","2021-05-28 04:06:12"
"407778","8","-129","-17","-92","-6","2021-05-28 04:06:14"
"407779","8","-129","-17","-92","-6","2021-05-28 04:06:16"
